m_min,round,val_accuracy,round_time,participation
100,6,0.20679999887943268,2306.52771898827,107
100,7,0.20679999887943268,2415.761843119481,0
100,8,0.20679999887943268,2526.430465435053,0
100,9,0.20679999887943268,2637.3280000892455,0
100,10,0.20679999887943268,2749.7488486754173,0
100,11,0.20679999887943268,2862.7559361070685,0
100,12,0.20679999887943268,2976.7496470723413,0
100,13,0.2629999816417694,3137.5743296733563,102
100,14,0.2629999816417694,3252.5180679319797,0
100,15,0.2629999816417694,3367.8917632442353,0
100,16,0.2629999816417694,3483.6296191484753,0
100,17,0.2629999816417694,3599.2489565390592,0
100,18,0.2629999816417694,3716.0785678266006,0
100,19,0.2629999816417694,3833.008027895142,0
100,20,0.2629999816417694,3949.7420111609663,0
100,21,0.26409998536109924,4111.351656674592,102
100,22,0.26409998536109924,4227.482344885946,0
100,23,0.26409998536109924,4345.914142459708,0
100,24,0.26409998536109924,4462.015209157798,0
100,25,0.26409998536109924,4581.1651420885655,0
100,26,0.26409998536109924,4700.423909377171,0
100,27,0.26409998536109924,4818.438846893386,0
100,28,0.26409998536109924,4938.3143866487235,0
100,29,0.26409998536109924,5058.492326148417,0
100,30,0.26409998536109924,5178.002236661979,0
100,31,0.26409998536109924,5298.276176222387,0
100,32,0.26409998536109924,5417.708208562753,0
100,33,0.26409998536109924,5538.026174865127,0
100,34,0.26409998536109924,5658.818409101306,0
100,35,0.26409998536109924,5779.250548854317,0
100,36,0.26409998536109924,5899.9273010505185,0
100,37,0.26409998536109924,6021.0281504392115,0
100,38,0.26409998536109924,6142.249327049502,0
100,39,0.26409998536109924,6263.425339762535,0
100,40,0.26409998536109924,6384.748969239849,0
100,41,0.26409998536109924,6504.7959150071865,0
100,42,0.26409998536109924,6626.6558449083095,0
100,43,0.26409998536109924,6748.61291305867,0
100,44,0.26409998536109924,6870.268013608716,0
100,45,0.26409998536109924,6992.653719015828,0
100,46,0.26409998536109924,7115.136829482078,0
100,47,0.26409998536109924,7237.1030712462525,0
100,48,0.26409998536109924,7359.559931580067,0
100,49,0.26409998536109924,7481.036117929983,0
100,50,0.26409998536109924,7603.38915197943,0
100,51,0.26409998536109924,7725.585704615499,0
100,52,0.26409998536109924,7845.777331888721,0
100,53,0.26409998536109924,7968.760275449586,0
100,54,0.26409998536109924,8091.612685708295,0
100,55,0.26409998536109924,8214.194858906767,0
100,56,0.26409998536109924,8335.002702155258,0
100,57,0.26409998536109924,8458.112218756029,0
100,58,0.26409998536109924,8580.977477460978,0
100,59,0.26409998536109924,8704.442961284469,0
100,60,0.26409998536109924,8827.278627108504,0
100,61,0.26409998536109924,8950.948124752573,0
100,62,0.26409998536109924,9074.38534763057,0
100,63,0.26409998536109924,9197.867389858699,0
100,64,0.26409998536109924,9321.745557898766,0
100,65,0.26409998536109924,9445.28399468073,0
100,66,0.26409998536109924,9569.243313148987,0
100,67,0.26409998536109924,9692.952706009353,0
100,68,0.26409998536109924,9817.014819728185,0
100,69,0.26409998536109924,9940.630955262017,0
100,70,0.26409998536109924,10063.735291087609,0
100,71,0.26409998536109924,10187.97408922252,0
100,72,0.26409998536109924,10312.336856819313,0
100,73,0.26409998536109924,10436.60221146823,0
100,74,0.26409998536109924,10560.772724056475,0
100,75,0.26409998536109924,10682.77339743049,0
100,76,0.26409998536109924,10807.361175160875,0
100,77,0.26409998536109924,10931.689731674785,0
100,78,0.26409998536109924,11055.940233624957,0
100,79,0.26409998536109924,11180.35025593502,0
100,80,0.26409998536109924,11305.093421782505,0
100,81,0.26409998536109924,11429.821118108232,0
100,82,0.26409998536109924,11553.593799523784,0
100,83,0.26409998536109924,11678.407139231593,0
100,84,0.26409998536109924,11802.92918792597,0
100,85,0.26409998536109924,11928.020383458694,0
100,86,0.26409998536109924,12053.034247809503,0
100,87,0.26409998536109924,12176.59757533911,0
100,88,0.26409998536109924,12301.549112119596,0
100,89,0.26409998536109924,12426.560189884589,0
100,90,0.26409998536109924,12550.42234417187,0
100,91,0.26409998536109924,12675.50105351242,0
100,92,0.26409998536109924,12799.860741894774,0
100,93,0.26409998536109924,12924.77151112148,0
100,94,0.26409998536109924,13050.076242431198,0
100,95,0.26409998536109924,13174.638425064575,0
100,96,0.26409998536109924,13299.499999898975,0
100,97,0.26409998536109924,13424.13589269755,0
100,98,0.26409998536109924,13549.578675678522,0
100,99,0.26409998536109924,13675.187153479303,0
